Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000198830.10	HMGN2	chr1	+	26472515	26475972	426.038300	174.110458	392.946747
ENSG00000117676.13	RPS6KA1	chr1	+	26529767	26575025	9.795610	16.805899	37.928928
ENSG00000117713.18	ARID1A	chr1	+	26693236	26782104	7.174358	18.128502	40.913883
ENSG00000060642.10	PIGV	chr1	+	26787472	26798398	6.241326	7.335035	16.554308
ENSG00000204160.11	ZDHHC18	chr1	+	26826710	26857602	8.852645	4.220501	9.525173
ENSG00000175793.11	SFN	chr1	+	26863138	26864457	91.603790	37.240108	84.046524
ENSG00000142751.14	GPN2	chr1	-	26876133	26890297	12.285172	5.046660	11.389716
ENSG00000175707.8	KDF1	chr1	-	26949562	26960406	24.145739	10.065386	22.716389
ENSG00000198746.12	GPATCH3	chr1	-	26890488	26900466	15.600453	6.651327	15.011259
ENSG00000090273.13	NUDC	chr1	+	26900238	26946862	78.403084	76.887314	173.525574
ENSG00000131910.4	NR0B2	chr1	-	26911489	26913966	0.000000	0.000000	0.000000
ENSG00000253368.3	TRNP1	chr1	+	26993707	27000898	7.570851	3.260102	7.357665
ENSG00000158246.7	FAM46B	chr1	-	27005020	27012836	54.927788	22.330044	50.396275
ENSG00000090020.10	SLC9A1	chr1	-	27098815	27166981	38.314651	18.061150	40.761879
ENSG00000142784.15	WDTC1	chr1	+	27234516	27308633	62.696308	28.547647	64.428665
ENSG00000186501.14	TMEM222	chr1	+	27322145	27336400	51.013790	38.594486	87.103195
ENSG00000142765.17	SYTL1	chr1	+	27342020	27353932	30.187641	26.233715	59.206398
ENSG00000142748.12	FCN3	chr1	-	27369112	27374824	1.990615	0.817030	1.843939
ENSG00000174950.10	CD164L2	chr1	-	27379176	27383380	1.431175	0.776235	1.751871
ENSG00000181773.6	GPR3	chr1	+	27392644	27395814	0.870449	0.353868	0.798637
ENSG00000142733.14	MAP3K6	chr1	-	27355184	27366892	24.777090	10.698947	24.146259
ENSG00000158195.10	WASF2	chr1	-	27404226	27490158	141.920273	57.897781	130.668457
ENSG00000000938.12	FGR	chr1	-	27612064	27635277	1.295833	2.251210	5.080714
ENSG00000126705.13	AHDC1	chr1	-	27534035	27603632	40.655056	17.284651	39.009415
ENSG00000126709.14	IFI6	chr1	-	27666061	27672218	147.921753	62.160301	140.288452
ENSG00000009780.15	FAM76A	chr1	+	27725979	27763122	6.032278	3.402344	7.678688
ENSG00000117758.13	STX12	chr1	+	27773183	27824452	45.363400	18.890667	42.634003
ENSG00000117751.17	PPP1R8	chr1	+	27830778	27851676	19.121384	10.057479	22.698542
ENSG00000130775.15	THEMIS2	chr1	+	27872543	27886685	19.372149	9.602468	21.671635
ENSG00000117748.9	RPA2	chr1	-	27891524	27914746	47.671612	22.491987	50.761753
ENSG00000130768.14	SMPDL3B	chr1	+	27934993	27959157	29.934753	17.863544	40.315910
ENSG00000158156.7	XKR8	chr1	+	27959462	27968096	8.025818	3.262773	7.363692
ENSG00000158161.15	EYA3	chr1	-	27970344	28088696	8.562204	4.182494	9.439395
ENSG00000169403.11	PTAFR	chr1	-	28147166	28193936	9.421474	4.909243	11.079581
ENSG00000126698.10	DNAJC8	chr1	-	28199456	28233025	94.655258	42.855923	96.720757
ENSG00000130770.17	ATPIF1	chr1	+	28236109	28246906	90.388664	91.909050	207.427872
ENSG00000130766.4	SESN2	chr1	+	28259527	28282491	22.452360	9.127661	20.600052
ENSG00000130772.13	MED18	chr1	+	28329038	28335967	14.877524	6.048228	13.650136
ENSG00000204138.12	PHACTR4	chr1	+	28369603	28500369	3.316303	5.858888	13.222817
ENSG00000180198.15	RCC1	chr1	+	28505943	28539300	3.615921	20.990770	47.373688
ENSG00000180098.9	TRNAU1AP	chr1	+	28553085	28578545	21.600058	8.781170	19.818064
ENSG00000188060.7	RAB42	chr1	+	28592200	28595443	0.596718	0.472510	1.066400
ENSG00000120656.11	TAF12	chr1	-	28602850	28643066	21.655895	10.994392	24.813046
ENSG00000162419.12	GMEB1	chr1	+	28668732	28719353	4.398173	3.651782	8.241641
ENSG00000198492.15	YTHDF2	chr1	+	28736621	28769775	80.306076	34.187473	77.157089
ENSG00000159023.19	EPB41	chr1	+	28887091	29120046	0.309449	4.991505	11.265238
ENSG00000253304.1	TMEM200B	chr1	-	29119428	29123935	4.089807	1.754227	3.959084
ENSG00000116350.16	SRSF4	chr1	-	29147743	29181987	60.583164	24.943785	56.295174
ENSG00000116353.15	MECR	chr1	-	29192873	29230932	18.966583	11.623676	26.233265
ENSG00000060656.19	PTPRU	chr1	+	29236516	29326813	52.067394	21.469053	48.453117
ENSG00000162511.7	LAPTM5	chr1	-	30732469	30757820	293.528320	119.329407	269.312378
ENSG00000162512.15	SDC3	chr1	-	30869467	30908761	45.609135	23.058878	52.041161
ENSG00000084628.9	NKAIN1	chr1	-	31179745	31239554	3.965479	1.677485	3.785886
ENSG00000060688.12	SNRNP40	chr1	-	31259568	31296770	43.408302	22.402916	50.560734
ENSG00000134644.15	PUM1	chr1	-	30931506	31065991	43.581928	25.028433	56.486217
ENSG00000121769.7	FABP3	chr1	-	31365625	31376850	5.257559	2.729949	6.161174
ENSG00000121766.15	ZCCHC17	chr1	+	31296982	31364953	40.285828	18.529749	41.819454
ENSG00000142910.15	TINAGL1	chr1	+	31576485	31587686	11.369082	7.164899	16.170330
ENSG00000168528.11	SERINC2	chr1	+	31409565	31434680	85.017883	223.875946	505.261566
ENSG00000121764.11	HCRTR1	chr1	+	31617700	31632518	0.000000	0.000000	0.000000
ENSG00000162517.12	PEF1	chr1	-	31629862	31644887	124.587013	50.648930	114.308655
ENSG00000084636.17	COL16A1	chr1	-	31652247	31704319	28.527706	14.344589	32.374043
ENSG00000134668.12	SPOCD1	chr1	-	31790422	31816051	0.329412	0.162336	0.366373
ENSG00000121753.12	ADGRB2	chr1	-	31727117	31764893	23.152370	18.904608	42.665466
ENSG00000184007.18	PTP4A2	chr1	-	31906421	31942576	72.467079	73.557236	166.009995
ENSG00000121775.17	TMEM39B	chr1	+	32072902	32102861	16.627552	7.038653	15.885409
ENSG00000121774.17	KHDRBS1	chr1	+	32013829	32043882	145.276031	59.692051	134.717911
ENSG00000025800.13	KPNA6	chr1	+	32108038	32176568	33.073650	13.716031	30.955462
ENSG00000160050.14	CCDC28B	chr1	+	32200386	32205387	4.877954	2.956096	6.671560
ENSG00000160051.11	IQCC	chr1	+	32205661	32208687	3.447287	1.564128	3.530052
ENSG00000084652.15	TXLNA	chr1	+	32179686	32198285	42.172054	17.847357	40.279377
ENSG00000183615.5	FAM167B	chr1	+	32247233	32248856	9.524572	3.872068	8.738800
ENSG00000182866.16	LCK	chr1	+	32251239	32286165	0.503661	0.245310	0.553635
ENSG00000222046.2	DCDC2B	chr1	+	32209094	32216196	0.000000	0.000000	0.000000
ENSG00000160055.19	TMEM234	chr1	-	32216197	32222343	5.143085	2.842720	6.415682
ENSG00000084623.11	EIF3I	chr1	+	32221928	32231604	283.817169	124.708572	281.452515
ENSG00000116478.11	HDAC1	chr1	+	32292086	32333635	88.219643	39.263630	88.613365
ENSG00000162526.6	TSSK3	chr1	+	32353454	32364312	0.406534	0.266268	0.600936
ENSG00000225828.1	FAM229A	chr1	-	32361270	32362243	1.263736	0.535067	1.207583
ENSG00000175130.6	MARCKSL1	chr1	-	32333832	32336379	298.138885	121.203773	273.542572
ENSG00000273274.1	ZBTB8B	chr1	+	32465069	32496686	0.025012	0.010168	0.022949
ENSG00000160058.18	BSDC1	chr1	-	32365103	32394448	27.780600	19.249830	43.444588
ENSG00000160062.14	ZBTB8A	chr1	+	32539427	32605939	4.251138	1.728235	3.900421
ENSG00000176261.15	ZBTB8OS	chr1	-	32600172	32650584	0.956276	16.479193	37.191593
ENSG00000162521.18	RBBP4	chr1	+	32651142	32686211	36.241600	20.521093	46.313683
ENSG00000162520.14	SYNC	chr1	-	32680360	32703596	6.741866	3.670744	8.284435
ENSG00000162522.10	KIAA1522	chr1	+	32741885	32774970	43.659851	64.178726	144.843796
ENSG00000160097.16	FNDC5	chr1	-	32862268	32872480	0.244562	0.110413	0.249189
ENSG00000134684.10	YARS	chr1	-	32775239	32818153	63.187149	25.700541	58.003082
ENSG00000116497.17	S100PBP	chr1	+	32816767	32858879	2.100393	3.110572	7.020194
ENSG00000121905.9	HPCA	chr1	+	32886435	32894646	2.368321	0.962804	2.172936
ENSG00000121900.18	TMEM54	chr1	-	32894595	32901389	169.074722	70.946045	160.116852
ENSG00000116514.16	RNF19B	chr1	-	32936445	32964685	27.243603	12.285747	27.727478
ENSG00000142920.16	AZIN2	chr1	+	33081113	33120529	8.792305	4.489843	10.133045
ENSG00000004455.16	AK2	chr1	-	33007940	33036992	19.772253	37.765518	85.232315
ENSG00000116525.13	TRIM62	chr1	-	33145402	33181666	12.137711	5.143857	11.609077
ENSG00000160094.14	ZNF362	chr1	+	33256545	33300719	30.369787	15.271532	34.466045
ENSG00000121903.14	ZSCAN20	chr1	+	33472645	33496507	1.864340	1.079810	2.437004
ENSG00000134686.18	PHC2	chr1	-	33323623	33375593	82.784782	53.868958	121.575874
ENSG00000189280.3	GJB5	chr1	+	34755047	34758512	1.521033	0.618353	1.395549
ENSG00000189433.5	GJB4	chr1	+	34759741	34763724	0.037676	0.015317	0.034568
ENSG00000188910.7	GJB3	chr1	+	34781189	34786369	0.370995	0.318516	0.718853
ENSG00000121904.17	CSMD2	chr1	-	33513999	34165842	0.032991	0.023743	0.053585
ENSG00000176256.10	HMGB4	chr1	+	33860475	33864791	0.000000	0.000000	0.000000
ENSG00000187513.8	GJA4	chr1	+	34792998	34795747	21.251019	10.746183	24.252865
ENSG00000163866.8	SMIM12	chr1	-	34852669	34859816	10.300587	8.039808	18.144899
ENSG00000116544.11	DLGAP3	chr1	-	34865436	34929585	0.580654	0.236056	0.532750
ENSG00000243749.1	TMEM35B	chr1	-	34981535	34985353	41.007591	16.671003	37.624485
ENSG00000163867.16	ZMYM6	chr1	-	34986980	35031968	4.559911	3.324136	7.502183
ENSG00000197056.9	ZMYM1	chr1	+	35059786	35115859	1.025032	1.898006	4.283574
ENSG00000116560.10	SFPQ	chr1	-	35182932	35193148	80.512405	32.731075	73.870178
ENSG00000146463.11	ZMYM4	chr1	+	35268967	35422058	24.925180	12.262278	27.674511
ENSG00000116819.6	TFAP2E	chr1	+	35573370	35595328	0.172682	0.070201	0.158436
ENSG00000142687.17	KIAA0319L	chr1	-	35433490	35557655	85.713409	42.151222	95.130325
ENSG00000020129.15	NCDN	chr1	+	35557473	35567274	61.312302	37.158241	83.861763
ENSG00000126067.11	PSMB2	chr1	-	35599544	35641844	37.095806	26.354692	59.479427
ENSG00000142686.7	C1orf216	chr1	-	35713875	35719472	19.853947	8.071316	18.216005
ENSG00000092853.13	CLSPN	chr1	-	35720218	35769967	0.682260	0.321976	0.726661
ENSG00000134698.10	AGO4	chr1	+	35808172	35857890	4.636312	1.884821	4.253819
ENSG00000092847.11	AGO1	chr1	+	35869808	35930528	8.812817	4.909375	11.079881
ENSG00000092850.11	TEKT2	chr1	+	36084075	36088275	1.357759	0.830422	1.874164
ENSG00000126070.19	AGO3	chr1	+	35930718	36072500	1.413193	0.599900	1.353904
ENSG00000116863.10	ADPRHL2	chr1	+	36088875	36093932	45.375301	18.446629	41.631863
ENSG00000171812.12	COL8A2	chr1	-	36095236	36125220	80.143257	34.028477	76.798248
ENSG00000054116.11	TRAPPC3	chr1	-	36136570	36156053	46.830948	30.226513	68.217667
ENSG00000116871.15	MAP7D1	chr1	+	36155579	36180849	14.884552	39.551529	89.263123
ENSG00000054118.13	THRAP3	chr1	+	36224416	36305357	12.935779	46.373947	104.660522
ENSG00000214193.10	SH3D21	chr1	+	36306387	36321230	7.896632	3.393515	7.658762
ENSG00000142694.6	EVA1B	chr1	-	36322031	36324154	92.066414	37.428181	84.470985
ENSG00000196182.10	STK40	chr1	-	36339624	36385896	28.233543	16.661079	37.602089
ENSG00000181817.5	LSM10	chr1	-	36393430	36397892	39.589417	16.094467	36.323311
ENSG00000116885.18	OSCP1	chr1	-	36415827	36450451	6.468695	13.084081	29.529224
ENSG00000116898.11	MRPS15	chr1	-	36455718	36464437	102.665024	41.736885	94.195213
ENSG00000119535.17	CSF3R	chr1	-	36466043	36483278	35.027691	23.557638	53.166805
ENSG00000163874.10	ZC3H12A	chr1	+	37474552	37484379	2.708666	1.159425	2.616685
ENSG00000163873.9	GRIK3	chr1	-	36795527	37034129	13.170466	6.128268	13.830778
ENSG00000163875.15	MEAF6	chr1	-	37492575	37514774	29.744534	19.147724	43.214153
ENSG00000163877.10	SNIP1	chr1	-	37534449	37554344	11.105537	4.514785	10.189336
ENSG00000163879.10	DNALI1	chr1	+	37556919	37566857	57.181767	23.246365	52.464302
ENSG00000134697.12	GNL2	chr1	-	37566816	37595921	54.317566	24.051615	54.281651
ENSG00000169218.13	RSPO1	chr1	-	37611350	37634923	18.367624	9.764216	22.036684
ENSG00000116922.14	C1orf109	chr1	-	37681570	37692249	9.471026	6.963128	15.714956
ENSG00000134690.10	CDCA8	chr1	+	37692418	37709719	3.551640	1.505741	3.398281
ENSG00000183317.16	EPHA10	chr1	-	37715854	37765133	3.477103	1.957361	4.417533
ENSG00000185090.14	MANEAL	chr1	+	37793802	37801137	6.441009	3.200219	7.222517
ENSG00000196449.3	YRDC	chr1	-	37802944	37808185	14.050931	5.712189	12.891736
ENSG00000197982.13	C1orf122	chr1	+	37806979	37809454	52.953789	40.330452	91.021065
ENSG00000188786.9	MTF1	chr1	-	37809567	37859620	7.871425	3.200006	7.222036
ENSG00000204084.12	INPP5B	chr1	-	37860697	37947057	3.449170	2.339003	5.278853
ENSG00000183431.11	SF3A3	chr1	-	37956975	37990921	48.131275	19.567028	44.160469
ENSG00000183386.9	FHL3	chr1	-	37996770	38005505	35.398911	14.390882	32.478519
ENSG00000185668.7	POU3F1	chr1	-	38044611	38046794	0.044872	0.018242	0.041170
ENSG00000183520.11	UTP11	chr1	+	38012742	38024824	24.418030	9.926773	22.403555
ENSG00000116954.7	RRAGC	chr1	-	38838198	38859823	27.170570	11.045777	24.929014
ENSG00000158315.10	RHBDL2	chr1	-	38885807	38941799	2.039380	1.261445	2.846933
ENSG00000214114.8	MYCBP	chr1	-	38862964	38874105	33.491665	13.869007	31.300711
ENSG00000274944.4	AL139260.3	chr1	-	38864529	38881602	0.000000	0.000000	0.000000
ENSG00000131233.9	GJA9	chr1	-	38874451	38881587	0.155566	0.071436	0.161222
ENSG00000174574.15	AKIRIN1	chr1	+	38991223	39006059	10.632040	5.874005	13.256935
ENSG00000168653.10	NDUFS5	chr1	+	39026318	39034636	420.973541	171.747620	387.614075
ENSG00000183682.7	BMP8A	chr1	+	39491646	39525935	4.013889	1.631785	3.682745
ENSG00000127603.24	MACF1	chr1	+	39081316	39487177	4.176326	37.331394	84.252548
ENSG00000163909.7	HEYL	chr1	-	39624153	39639945	19.794863	8.047296	18.161797
ENSG00000090621.13	PABPC4	chr1	-	39560816	39576790	74.301880	43.331406	97.793861
ENSG00000084072.16	PPIE	chr1	+	39692182	39763914	17.103848	26.946445	60.814945
ENSG00000116985.11	BMP8B	chr1	-	39757182	39788861	6.531004	2.655079	5.992199
ENSG00000198754.5	OXCT2	chr1	-	39769523	39771348	0.540252	0.219631	0.495681
ENSG00000043514.15	TRIT1	chr1	-	39841022	39883506	15.006771	6.200930	13.994766
ENSG00000116990.10	MYCL	chr1	-	39895426	39902256	2.018566	1.423616	3.212933
ENSG00000168389.17	MFSD2A	chr1	+	39955112	39969968	5.873926	2.453363	5.536950
ENSG00000117000.8	RLF	chr1	+	40161373	40240921	6.867755	2.791980	6.301169
ENSG00000049089.13	COL9A2	chr1	-	40300487	40317294	5.082417	2.095056	4.728293
ENSG00000084073.8	ZMPSTE24	chr1	+	40258107	40294184	63.029118	25.623516	57.829247
ENSG00000187801.14	ZFP69B	chr1	+	40450107	40463718	2.481270	1.055745	2.382693
ENSG00000187815.9	ZFP69	chr1	+	40477215	40496343	3.296049	1.339958	3.024127
ENSG00000084070.11	SMAP2	chr1	+	40344850	40423326	5.776993	29.023830	65.503357
ENSG00000164002.11	EXO5	chr1	+	40508741	40516556	3.628290	2.550291	5.755705
ENSG00000117010.15	ZNF684	chr1	+	40531561	40548169	2.594960	1.407448	3.176443
ENSG00000117016.9	RIMS3	chr1	-	40620679	40665657	1.930339	0.784750	1.771087
ENSG00000117013.14	KCNQ4	chr1	+	40784012	40840452	0.037215	0.031539	0.071180
ENSG00000131236.16	CAP1	chr1	+	40040233	40072649	132.688629	141.233780	318.747955
ENSG00000131238.17	PPT1	chr1	-	40071461	40097727	73.956703	40.559650	91.538338
ENSG00000066136.20	NFYC	chr1	+	40691689	40771603	2.467449	19.905542	44.924454
ENSG00000179862.6	CITED4	chr1	-	40861051	40862366	107.546356	43.721313	98.673843
ENSG00000171790.15	SLFNL1	chr1	-	41015597	41023237	0.056890	0.023128	0.052197
ENSG00000171793.13	CTPS1	chr1	+	40979335	41012565	8.538276	3.664352	8.270010
ENSG00000204060.7	FOXO6	chr1	+	41361931	41382678	3.569397	1.451083	3.274924
ENSG00000127129.9	EDN2	chr1	-	41478775	41484671	5.996777	2.437897	5.502046
ENSG00000010803.16	SCMH1	chr1	-	41027200	41242116	21.747253	11.038812	24.913294
ENSG00000127124.14	HIVEP3	chr1	-	41506365	41918707	5.465005	2.258383	5.096902
ENSG00000177181.14	RIMKLA	chr1	+	42380795	42422578	1.081035	0.749709	1.692005
ENSG00000198815.8	FOXJ3	chr1	-	42176539	42335877	13.385108	8.094497	18.268322
ENSG00000066185.12	ZMYND12	chr1	-	42430329	42456267	4.691268	1.907163	4.304241
ENSG00000127125.8	PPCS	chr1	+	42456117	42460414	50.870117	36.886509	83.248489
ENSG00000186409.14	CCDC30	chr1	+	42482656	42654664	1.709651	0.877923	1.981369
ENSG00000171960.10	PPIH	chr1	+	42658425	42676758	29.635683	22.866613	51.607246
ENSG00000164008.14	C1orf50	chr1	+	42767269	42775747	14.565763	5.921486	13.364095
ENSG00000117385.15	P3H1	chr1	-	42746335	42767084	22.121367	11.381977	25.687778
ENSG00000065978.18	YBX1	chr1	+	42682427	42702349	366.247681	190.415756	429.745880
ENSG00000274386.5	TMEM269	chr1	+	42785032	42800818	0.000000	0.000000	0.000000
ENSG00000177868.11	SVBP	chr1	-	42807052	42817252	40.817947	17.981657	40.582474
ENSG00000164010.13	ERMAP	chr1	+	42817131	42844989	10.931149	5.508690	12.432463
ENSG00000164011.17	ZNF691	chr1	+	42846573	42852477	8.424361	5.151610	11.626575
ENSG00000186973.10	FAM183A	chr1	+	43145153	43156396	0.441148	1.335630	3.014359
ENSG00000117394.20	SLC2A1	chr1	-	42925375	42959173	33.103733	52.466553	118.410812
ENSG00000117395.12	EBNA1BP2	chr1	-	43164175	43172570	95.636879	47.338936	106.838387
ENSG00000243710.7	CFAP57	chr1	+	43172149	43254358	3.297315	1.676655	3.784012
ENSG00000179178.10	TMEM125	chr1	+	43269994	43274002	41.981380	30.165768	68.080574
ENSG00000253313.5	C1orf210	chr1	-	43281883	43285617	22.218338	9.264751	20.909451
ENSG00000117400.16	MPL	chr1	+	43337849	43352772	0.374214	0.152131	0.343342
ENSG00000117399.13	CDC20	chr1	+	43358955	43363203	5.165664	2.278395	5.142067
ENSG00000066056.13	TIE1	chr1	+	43300993	43323108	19.890451	8.290290	18.710205
ENSG00000066322.14	ELOVL1	chr1	-	43363397	43368074	115.477509	56.273933	127.003609
ENSG00000159479.16	MED8	chr1	-	43383917	43389808	29.783018	12.970600	29.273113
ENSG00000198198.15	SZT2	chr1	+	43389882	43454247	6.286317	2.893697	6.530731
ENSG00000178922.16	HYI	chr1	-	43451003	43453989	32.554276	23.787474	53.685520
ENSG00000066135.12	KDM4A	chr1	+	43650158	43705515	37.909477	15.411512	34.781963
ENSG00000117407.16	ARTN	chr1	+	43933320	43937241	1.338198	1.119815	2.527291
ENSG00000126091.19	ST3GAL3	chr1	+	43707533	43931165	4.592380	3.237970	7.307716
ENSG00000117408.10	IPO13	chr1	+	43946939	43968022	24.068981	11.386083	25.697044
ENSG00000132768.13	DPH2	chr1	+	43970004	43973369	21.784792	8.856271	19.987558
ENSG00000142949.16	PTPRF	chr1	+	43530876	43623666	415.802917	210.288345	474.595947
ENSG00000117410.13	ATP6V0B	chr1	+	43974487	43978295	63.944336	64.721802	146.069473
ENSG00000117411.16	B4GALT2	chr1	+	43979202	43991170	41.206985	23.069891	52.066017
ENSG00000283039.1	KLF18	chr1	-	44137821	44141631	0.000000	0.000000	0.000000
ENSG00000171872.4	KLF17	chr1	+	44118850	44135140	1.013524	0.412033	0.929909
ENSG00000196517.11	SLC6A9	chr1	-	43991500	44031462	9.302245	23.058678	52.040710
ENSG00000159214.12	CCDC24	chr1	+	43991608	43996528	29.075108	13.579690	30.647757
ENSG00000178028.13	DMAP1	chr1	+	44213455	44220681	27.859108	14.070150	31.754667
ENSG00000117419.14	ERI3	chr1	-	44221070	44355260	52.643387	27.807840	62.759010
ENSG00000198520.10	C1orf228	chr1	+	44674713	44725591	0.630049	0.720767	1.626686
ENSG00000187147.17	RNF220	chr1	+	44405194	44651724	24.989786	20.030409	45.206268
ENSG00000126106.13	TMEM53	chr1	-	44635238	44674555	5.658495	5.584626	12.603841
ENSG00000142959.4	BEST4	chr1	-	44783585	44787705	1.130923	0.459759	1.037622
ENSG00000222009.8	BTBD19	chr1	+	44808482	44814129	0.788168	0.320418	0.723145
ENSG00000173846.12	PLK3	chr1	+	44800225	44805990	16.034510	6.518583	14.711671
ENSG00000188396.3	TCTEX1D4	chr1	-	44805913	44806675	0.197903	0.080454	0.181576
ENSG00000117425.13	PTCH2	chr1	-	44819844	44843063	0.169353	0.083905	0.189364
ENSG00000070785.16	EIF2B3	chr1	-	44850522	44986722	20.130356	10.862138	24.514561
ENSG00000126107.14	HECTD3	chr1	-	45002540	45011329	45.378124	19.554920	44.133144
ENSG00000186603.5	HPDL	chr1	+	45326905	45328533	0.387354	0.157473	0.355397
ENSG00000126088.13	UROD	chr1	+	45012147	45015575	89.539871	37.973782	85.702347
ENSG00000162415.6	ZSWIM5	chr1	-	45016399	45206556	2.529644	1.028388	2.320950
ENSG00000142945.12	KIF2C	chr1	+	44739818	44767767	1.793243	1.004263	2.266503
ENSG00000142937.11	RPS8	chr1	+	44775437	44778779	3361.862549	1579.323120	3564.345703
ENSG00000132781.17	MUTYH	chr1	-	45329163	45340470	3.928441	2.542168	5.737374
ENSG00000132773.11	TOE1	chr1	+	45339670	45343975	9.997907	4.064495	9.173085
ENSG00000070759.16	TESK2	chr1	-	45343883	45491166	8.715357	3.543094	7.996345
ENSG00000280670.2	CCDC163	chr1	-	45494392	45499974	3.045396	1.238059	2.794152
ENSG00000132763.14	MMACHC	chr1	+	45500053	45513382	3.240546	1.317394	2.973203
ENSG00000117450.13	PRDX1	chr1	-	45511036	45523047	466.080719	274.465240	619.435547
ENSG00000117448.13	AKR1A1	chr1	+	45550543	45570049	120.349579	76.576584	172.824295
ENSG00000159588.14	CCDC17	chr1	-	45620045	45624057	0.000000	0.000000	0.000000
ENSG00000132780.16	NASP	chr1	+	45583846	45618904	28.024544	25.204447	56.883457
ENSG00000159592.10	GPBP1L1	chr1	-	45627304	45686630	68.863503	28.181967	63.603367
ENSG00000159596.6	TMEM69	chr1	+	45687214	45694443	19.329643	7.858168	17.734959
ENSG00000197429.10	IPP	chr1	-	45694324	45750650	8.601331	3.821649	8.625010
ENSG00000086015.20	MAST2	chr1	+	45803613	46036124	2.589584	9.543015	21.537457
ENSG00000117461.14	PIK3R3	chr1	-	46040140	46133036	48.607018	25.013258	56.451969
ENSG00000278139.1	AL358075.4	chr1	-	46043661	46176488	0.202543	0.082341	0.185833
ENSG00000117472.9	TSPAN1	chr1	+	46175087	46185958	129.957397	52.832176	119.235985
ENSG00000250719.1	AL672043.1	chr1	-	46175486	46176478	0.000000	0.000000	0.000000
ENSG00000085998.13	POMGNT1	chr1	-	46188682	46220305	32.869072	18.207111	41.091297
ENSG00000171357.5	LURAP1	chr1	+	46203334	46221261	1.379720	0.560904	1.265894
ENSG00000085999.11	RAD54L	chr1	+	46247688	46278473	0.985209	0.406321	0.917018
ENSG00000132128.16	LRRC41	chr1	-	46261196	46303608	62.439194	40.444496	91.278450
ENSG00000173660.11	UQCRH	chr1	+	46303631	46316776	261.456940	106.291290	239.886887
ENSG00000117481.10	NSUN4	chr1	+	46340177	46362192	5.733218	6.227500	14.054732
ENSG00000117480.15	FAAH	chr1	+	46394265	46413845	43.250725	17.582916	39.682560
ENSG00000079277.19	MKNK1	chr1	-	46557408	46616843	13.066532	7.614554	17.185150
